,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_delta_step,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
39,0.8206736377129629,0.7440999083666664,0.8654587392998324,0.8100553113229036,0.050105669841688884,1,0.5567645231882731,0.13291046068445597,0.002394517262776693,0.0006228590454501763,0.44327143059005425,0.7897612060082173,8.934424420001911e-09,0.01,8,50,1,68,4.152465613240522e-08,0.0019291428609281094,0.26116895161604026,0.7061100524066755,"{'colsample_bylevel': 0.44327143059005425, 'colsample_bytree': 0.7897612060082173, 'gamma': 8.934424420001911e-09, 'learning_rate': 0.01, 'max_delta_step': 8, 'max_depth': 50, 'min_child_weight': 1, 'n_estimators': 68, 'reg_alpha': 4.152465613240522e-08, 'reg_lambda': 0.0019291428609281094, 'scale_pos_weight': 0.26116895161604026, 'subsample': 0.7061100524066755}"
40,0.8273039083328524,0.827804147119747,0.851578113381477,0.8355556600890864,0.011324641447991052,1,0.7344269752502441,0.35194053524464763,0.004696289698282878,0.0030811356672935364,0.6738784479767378,0.36200860908818233,1.4178554051542965e-08,0.6038409371388894,10,15,0,78,1.8965588729083232e-09,51.36720700197144,0.511043333643506,0.9814084527076591,"{'colsample_bylevel': 0.6738784479767378, 'colsample_bytree': 0.36200860908818233, 'gamma': 1.4178554051542965e-08, 'learning_rate': 0.6038409371388894, 'max_delta_step': 10, 'max_depth': 15, 'min_child_weight': 0, 'n_estimators': 78, 'reg_alpha': 1.8965588729083232e-09, 'reg_lambda': 51.36720700197144, 'scale_pos_weight': 0.511043333643506, 'subsample': 0.9814084527076591}"
41,0.7829861504084753,0.7400712134896447,0.8451304611769319,0.7893736834970013,0.04312329740698364,1,1.0314398606618245,0.06314402110837694,0.0027869542439778647,0.0006430897745541674,0.7853428126001548,0.3832082450987566,0.003305963940043478,0.15346962926921548,15,15,0,53,0.0011929262003052582,7.996147491549639e-07,0.6007432560381493,0.9777872791590915,"{'colsample_bylevel': 0.7853428126001548, 'colsample_bytree': 0.3832082450987566, 'gamma': 0.003305963940043478, 'learning_rate': 0.15346962926921548, 'max_delta_step': 15, 'max_depth': 15, 'min_child_weight': 0, 'n_estimators': 53, 'reg_alpha': 0.0011929262003052582, 'reg_lambda': 7.996147491549639e-07, 'scale_pos_weight': 0.6007432560381493, 'subsample': 0.9777872791590915}"
42,0.7999423185796368,0.8295588656015614,0.8277653577676769,0.8190853822562073,0.013560023278502325,1,0.9238196214040121,0.05968670314751918,0.0021804173787434897,0.00016867215346391817,0.5660891456858553,0.738621102763099,0.004801840625414743,0.10891139913327745,8,15,0,86,0.006133425324279145,117.71026241993006,10.411386501462541,0.8904788260935573,"{'colsample_bylevel': 0.5660891456858553, 'colsample_bytree': 0.738621102763099, 'gamma': 0.004801840625414743, 'learning_rate': 0.10891139913327745, 'max_delta_step': 8, 'max_depth': 15, 'min_child_weight': 0, 'n_estimators': 86, 'reg_alpha': 0.006133425324279145, 'reg_lambda': 117.71026241993006, 'scale_pos_weight': 10.411386501462541, 'subsample': 0.8904788260935573}"
43,0.8004601455510232,0.7680378369516097,0.8249390024037218,0.7978014949658156,0.023303479453303473,1,0.7808913389841715,0.10969802795633882,0.0020978450775146484,0.0005138606086932964,0.8838299997907492,0.34168791244195995,1.0408704942947034e-09,0.1496608905850965,4,15,0,59,4.4688550060039355e-06,0.1464641167835917,0.41971705288984273,0.9539255628875821,"{'colsample_bylevel': 0.8838299997907492, 'colsample_bytree': 0.34168791244195995, 'gamma': 1.0408704942947034e-09, 'learning_rate': 0.1496608905850965, 'max_delta_step': 4, 'max_depth': 15, 'min_child_weight': 0, 'n_estimators': 59, 'reg_alpha': 4.4688550060039355e-06, 'reg_lambda': 0.1464641167835917, 'scale_pos_weight': 0.41971705288984273, 'subsample': 0.9539255628875821}"
44,0.8052536167433468,0.8251435328985568,0.7713815533891313,0.8006045668839956,0.022191034603704876,1,0.7909518082936605,0.11044061781371489,0.0018855730692545574,0.00010077133539692112,0.44966231131482853,0.39758913852768807,1.4926055425422426e-07,0.9005221275317526,20,13,0,91,1e-09,1000.0,0.87528377490555,0.9565876044190902,"{'colsample_bylevel': 0.44966231131482853, 'colsample_bytree': 0.39758913852768807, 'gamma': 1.4926055425422426e-07, 'learning_rate': 0.9005221275317526, 'max_delta_step': 20, 'max_depth': 13, 'min_child_weight': 0, 'n_estimators': 91, 'reg_alpha': 1e-09, 'reg_lambda': 1000.0, 'scale_pos_weight': 0.87528377490555, 'subsample': 0.9565876044190902}"
45,0.7634842577973772,0.8199929877091847,0.7852575388569184,0.7895799869826874,0.023275507002377294,1,0.4451611836751302,0.04639257211328899,0.002029975255330404,8.618544919228252e-05,0.5033829254298192,0.3889738906050602,1e-09,1.0,1,18,1,100,1e-09,1000.0,0.45078110464296445,0.9877689715446997,"{'colsample_bylevel': 0.5033829254298192, 'colsample_bytree': 0.3889738906050602, 'gamma': 1e-09, 'learning_rate': 1.0, 'max_delta_step': 1, 'max_depth': 18, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 1e-09, 'reg_lambda': 1000.0, 'scale_pos_weight': 0.45078110464296445, 'subsample': 0.9877689715446997}"
46,0.6034191480428185,0.6770749852031337,0.7370052494065782,0.6724740332529777,0.05462786384805351,1,0.24233118693033853,0.051479435150003944,0.0016909440358479817,0.00021896141584091,0.6471688792803707,0.5906931651968657,1.512122203782434e-07,0.08194633711399027,20,50,1,100,1e-09,494.9181331302188,0.15509016800903214,0.5820246420921036,"{'colsample_bylevel': 0.6471688792803707, 'colsample_bytree': 0.5906931651968657, 'gamma': 1.512122203782434e-07, 'learning_rate': 0.08194633711399027, 'max_delta_step': 20, 'max_depth': 50, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 1e-09, 'reg_lambda': 494.9181331302188, 'scale_pos_weight': 0.15509016800903214, 'subsample': 0.5820246420921036}"
47,0.8406164268953364,0.8305377613175168,0.8263678468319522,0.8325097968912062,0.005981292845183561,1,0.5293712615966797,0.052452356999239065,0.0026737054189046225,0.00023589518109776153,0.6931323169187901,0.42721141088747216,0.005928506797888178,0.18566782272209753,11,12,1,75,1.121060563998066e-06,0.08088629364268833,1.039188284441657,0.9522041046429915,"{'colsample_bylevel': 0.6931323169187901, 'colsample_bytree': 0.42721141088747216, 'gamma': 0.005928506797888178, 'learning_rate': 0.18566782272209753, 'max_delta_step': 11, 'max_depth': 12, 'min_child_weight': 1, 'n_estimators': 75, 'reg_alpha': 1.121060563998066e-06, 'reg_lambda': 0.08088629364268833, 'scale_pos_weight': 1.039188284441657, 'subsample': 0.9522041046429915}"
48,0.8435640692626813,0.7892625566844659,0.8538079211739535,0.8288682264077257,0.028324201319103234,1,0.6140867074330648,0.10894574428148719,0.002654393513997396,0.0006039327352239597,0.9828348590787661,0.78370770040594,4.96642230878004e-06,0.01,20,50,1,71,1.621058531210038e-05,1e-09,0.44758127552401655,0.4188474634554814,"{'colsample_bylevel': 0.9828348590787661, 'colsample_bytree': 0.78370770040594, 'gamma': 4.96642230878004e-06, 'learning_rate': 0.01, 'max_delta_step': 20, 'max_depth': 50, 'min_child_weight': 1, 'n_estimators': 71, 'reg_alpha': 1.621058531210038e-05, 'reg_lambda': 1e-09, 'scale_pos_weight': 0.44758127552401655, 'subsample': 0.4188474634554814}"
